sequence_id,pattern,repetition,index,comparator,adaptive_status,comparator_status,adaptive_actual_generator,comparator_actual_generator,adaptive_residency_condition,comparator_residency_condition,adaptive_following_turn_of_condition,adaptive_correct,comparator_correct,adaptive_minus_comparator_request_wall_seconds,adaptive_minus_comparator_generation_output_tokens_all_calls,adaptive_minus_comparator_classifier_output_tokens,adaptive_minus_comparator_all_backend_output_tokens,adaptive_minus_comparator_final_generator_gpu_allocation_fraction,adaptive_minus_comparator_all_backend_load_duration_seconds,adaptive_minus_comparator_all_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_all_backend_eval_duration_seconds,adaptive_minus_comparator_all_backend_total_duration_seconds,adaptive_minus_comparator_generation_backend_load_duration_seconds,adaptive_minus_comparator_generation_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_generation_backend_eval_duration_seconds,adaptive_minus_comparator_generation_backend_total_duration_seconds,adaptive_minus_comparator_classifier_backend_load_duration_seconds,adaptive_minus_comparator_classifier_backend_prompt_eval_duration_seconds,adaptive_minus_comparator_classifier_backend_eval_duration_seconds,adaptive_minus_comparator_classifier_backend_total_duration_seconds,quality_outcome
ro_ddee_2,DDEE,3,1,large,ok,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,True,True,13.147993880999998,-1,0,-1,0.023954719303319272,0.44338090999999835,-0.10762399999999994,12.746192999999998,13.100332971,-8.305699999999966e-05,0.040707999999999966,10.964619,11.021680089999998,0.44346396699999957,-0.1483319999999999,1.781574,2.078652881,both_correct
ro_ddee_2,DDEE,3,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,False,True,1.37257126,1,0,1,0.023954719303319272,-0.0013287909999999993,-0.09148799999999979,1.4531340000000004,1.346465953,-0.0010249300000000003,-0.008988999999999914,-1.046296,-1.055696137,-0.0003038609999999999,-0.08249899999999999,2.4994300000000003,2.40216209,comparator_only_correct
ro_ddee_2,DDEE,3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,-7.344593534,0,0,0,0.023954719303319272,-0.0004289350000000001,-0.7696749999999999,-6.561000999999999,-7.337890067999999,0.00019941199999999994,-0.06492799999999999,-4.0266269999999995,-4.08436621,-0.000628347,-0.7047469999999999,-2.534374,-3.2535238580000003,both_correct
ro_ddee_2,DDEE,3,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,model_switch,resident_same_model,resident_same_model,True,True,4.812661946999999,1,0,1,0.43532155889268453,10.571574962,-0.46702400099999997,-5.492277,4.541833433000001,10.570682384,0.09553400000000001,-4.6299,5.955174658000001,0.0008925780000000002,-0.562558001,-0.8623770000000002,-1.4133412250000001,both_correct
ro_ddee_2,DDEE,3,1,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,True,True,17.023647002999994,-1,13,12,-0.025906846699296104,1.9305756760000001,1.2296610000000001,13.757511,17.024064304,-22.483224455,-0.15820999999999996,9.719074,-12.845357370000002,24.413800131,1.387871,4.038437,29.869421674,both_correct
ro_ddee_2,DDEE,3,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,False,False,4.982048439,0,17,17,-0.025906846699296104,0.0014003130000000003,0.5730020000000001,4.239369,4.868033092,-0.0009330030000000004,0.03823500000000002,-0.24170899999999973,-0.20359205699999983,0.002333316,0.534767,4.481078,5.071625149,neither_correct
ro_ddee_2,DDEE,3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,3.2910917430000004,0,13,13,-0.025906846699296104,0.002232457,0.635492,2.3579039999999996,3.183345307,-6.975599999999981e-05,-0.06469499999999995,0.09260100000000016,0.11151303400000012,0.002302213,0.700187,2.265303,3.071832273,both_correct
ro_ddee_2,DDEE,3,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,model_switch,model_switch,resident_same_model,True,True,3.1408575589999987,0,13,13,0.0,1.2992626309999995,0.511099999,1.083675,2.992100292,1.2961575239999998,-0.009075,-0.021630999999999956,1.2607906829999997,0.003105107,0.520174999,1.105306,1.731309609,both_correct
ro_ddee_3,DDEE,1,1,small,ok,error,qwen3:1.7b,qwen3:0.6b,cold_start,cold_start,,False,False,20.988830435000004,48,0,48,-0.38545999289006916,14.992660509,0.53704,5.501431,21.028813043,14.992660509,0.53704,5.501431,21.028813043,0,0,0,0,neither_correct
ro_ddee_3,DDEE,1,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,True,False,3.259511913,-6,0,-6,-0.38545999289006916,-0.0004321659999999999,0.35199199999999997,2.949727,3.2853975770000003,-0.0004321659999999999,0.35199199999999997,2.949727,3.2853975770000003,0,0,0,0,adaptive_only_correct
ro_ddee_3,DDEE,1,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,True,True,2.7275759870000003,-9,0,-9,-0.38545999289006916,0.0004936660000000002,1.105381,1.6436370000000002,2.7183580999999997,0.00033383100000000014,0.375398,0.981747,1.331561131,0.0001598350000000001,0.729983,0.6618900000000001,1.3867969689999997,both_correct
ro_ddee_3,DDEE,1,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,model_switch,resident_same_model,resident_same_model,True,True,10.544212843,-8,0,-8,0.0,8.883880138,0.8796779999999998,0.6049310000000001,10.278441345000001,8.883757842,0.333126,-0.05368200000000001,9.077554678,0.00012229600000000004,0.5465519999999999,0.6586130000000001,1.200886667,both_correct
ro_ddee_3,DDEE,1,1,large,ok,error,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,False,False,1.2106649900000015,52,0,52,0.025906846699296104,1.0179840290000008,-0.11751900000000015,0.26066000000000056,1.1598353039999978,1.0179840290000008,-0.11751900000000015,0.26066000000000056,1.1598353039999978,0,0,0,0,neither_correct
ro_ddee_3,DDEE,1,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,True,True,-0.5944128710000003,0,0,0,0.025906846699296104,-0.000400959,-0.10882800000000004,-0.4897119999999999,-0.5901492169999996,-0.000400959,-0.10882800000000004,-0.4897119999999999,-0.5901492169999996,0,0,0,0,both_correct
ro_ddee_3,DDEE,1,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,-0.36809294699999917,0,0,0,0.025906846699296104,0.0013522329999999996,-0.09190299999999985,-0.27488999999999963,-0.3765399140000003,0.0008148610000000001,-0.06109299999999995,-0.06043799999999999,-0.1302874270000003,0.0005373719999999999,-0.030810000000000004,-0.21445199999999998,-0.24625248700000002,both_correct
ro_ddee_3,DDEE,1,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,model_switch,resident_same_model,resident_same_model,True,True,7.925033325,0,0,0,0.41136683958936526,8.883943871,0.19115099999999985,-1.239306,7.7156934800000005,8.883727064,0.059529,-1.1532970000000002,7.703698805,0.00021680700000000028,0.13162199999999996,-0.086009,0.011994674999999955,both_correct
ro_ddee_3,DDEE,1,1,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,False,False,0.22810539800000385,0,0,0,0.0,1.3471384139999998,-0.08438200000000018,-1.025055,0.23563746199999613,1.3471384139999998,-0.08438200000000018,-1.025055,0.23563746199999613,0,0,0,0,neither_correct
ro_ddee_3,DDEE,1,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,True,True,0.46584098199999957,0,0,0,0.0,-0.000451543,-0.00880700000000001,0.4727629999999996,0.4573235860000002,-0.000451543,-0.00880700000000001,0.4727629999999996,0.4573235860000002,0,0,0,0,both_correct
ro_ddee_3,DDEE,1,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,2.3173247890000006,0,13,13,0.0,0.0031278520000000004,1.153551,1.0135710000000002,2.1987309299999995,0.00022056400000000035,0.09458100000000003,0.06931700000000007,0.12304301799999973,0.002907288,1.05897,0.944254,2.075687912,both_correct
ro_ddee_3,DDEE,1,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,model_switch,model_switch,resident_same_model,True,True,1.9509239390000008,0,13,13,0.0,0.11342589699999905,0.6363359999999998,0.96969,1.808393662000002,0.11059275799999924,0.037031999999999954,0.011215999999999893,0.15969279000000114,0.002833139,0.599304,0.958474,1.648700872,both_correct
ro_ddee_3,DDEE,2,1,small,error,error,qwen3:1.7b,qwen3:0.6b,cold_start,cold_start,,False,False,30.109347729,-4,0,-4,-0.41136683958936526,15.211459328000002,0.614579,14.149422,30.013970254999997,15.211459328000002,0.614579,14.149422,30.013970254999997,0,0,0,0,neither_correct
ro_ddee_3,DDEE,2,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,True,False,19.238426978,-6,0,-6,-0.41136683958936526,0.011327124000000001,0.36470100000000005,18.807813001,19.175967877999998,0.011327124000000001,0.36470100000000005,18.807813001,19.175967877999998,0,0,0,0,adaptive_only_correct
ro_ddee_3,DDEE,2,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,True,True,11.399210129,-9,0,-9,-0.41136683958936526,-0.00010483600000000051,1.154264,10.247806,11.395573874000002,-0.00048527200000000013,0.37684199999999995,7.767842,8.138690832000002,0.0003804359999999996,0.7774220000000001,2.4799640000000003,3.256883042,both_correct
ro_ddee_3,DDEE,2,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,model_switch,resident_same_model,resident_same_model,True,True,15.688629366999999,-8,0,-8,0.0,10.209698033999999,2.0412660000000002,3.2678299999999996,15.428463407,10.208105762999999,0.255417,-0.171624,10.209476954000001,0.0015922710000000001,1.785849,3.439454,5.218986453,both_correct
ro_ddee_3,DDEE,2,1,large,error,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,False,False,-18.782838029000004,-52,0,-52,0.023954719303319272,-2.1060903449999984,-0.027399000000000173,-16.720376,-18.811667989,-2.1060903449999984,-0.027399000000000173,-16.720376,-18.811667989,0,0,0,0,neither_correct
ro_ddee_3,DDEE,2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,True,True,0.37772540899999996,0,0,0,0.023954719303319272,0.010717653,-0.02398,0.3719159999999988,0.34933187799999743,0.010717653,-0.02398,0.3719159999999988,0.34933187799999743,0,0,0,0,both_correct
ro_ddee_3,DDEE,2,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,0.2596165149999994,0,0,0,0.023954719303319272,-4.1156000000000525e-05,-0.0131989990000001,0.26905800000000113,0.24555990400000027,0.0004040189999999998,-0.028780000000000028,1.2326699999999997,1.2025020140000002,-0.00044517500000000034,0.015581000999999928,-0.9636119999999999,-0.95694211,both_correct
ro_ddee_3,DDEE,2,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,model_switch,resident_same_model,resident_same_model,True,True,7.604869296,0,0,0,0.43532155889268453,10.207801265999999,0.3798600000000001,-3.1608850000000004,7.350245205,10.207717327,-0.09231699999999998,-4.43931,5.602346838000001,8.393900000000032e-05,0.47217699999999985,1.278425,1.747898367,both_correct
ro_ddee_3,DDEE,2,1,replay,error,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,False,False,-11.376083723,-52,0,-52,-0.025906846699296104,-0.41721321999999716,0.018152999999999864,-11.053374000000002,-11.412615277,-0.41721321999999716,0.018152999999999864,-11.053374000000002,-11.412615277,0,0,0,0,neither_correct
ro_ddee_3,DDEE,2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,True,True,5.505814322999999,0,0,0,-0.025906846699296104,0.010638901000000001,0.048975000000000046,5.442158000000001,5.460061525999997,0.010638901000000001,0.048975000000000046,5.442158000000001,5.460061525999997,0,0,0,0,both_correct
ro_ddee_3,DDEE,2,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,7.930821686,0,13,13,-0.025906846699296104,0.002592014999999999,1.12155,6.637520000000001,7.840545468000002,0.00016638999999999977,0.061465999999999965,3.8360630000000002,3.912816620000001,0.002425625,1.060084,2.801457,3.927728848,both_correct
ro_ddee_3,DDEE,2,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,model_switch,model_switch,resident_same_model,True,True,6.464773763,0,13,13,0.0,0.6871474259999992,1.8291890000000002,3.7303399999999995,6.338768631000001,0.6836652369999996,0.0070310000000000095,-0.01323199999999991,0.6868031430000006,0.003482189,1.822158,3.743572,5.651965488,both_correct
ro_ddee_3,DDEE,3,1,small,error,error,qwen3:1.7b,qwen3:0.6b,cold_start,cold_start,,False,False,30.322435732000002,-4,0,-4,-0.41136683958936526,13.585364868000001,0.6925219999999999,15.930957999999999,30.205917087000003,13.585364868000001,0.6925219999999999,15.930957999999999,30.205917087000003,0,0,0,0,neither_correct
ro_ddee_3,DDEE,3,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,cold_start,True,False,5.152620865,-6,0,-6,-0.41136683958936526,0.00021433800000000012,0.299013,4.838394,5.142687858,0.00021433800000000012,0.299013,4.838394,5.142687858,0,0,0,0,adaptive_only_correct
ro_ddee_3,DDEE,3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,True,True,7.23366802,-9,0,-9,-0.41136683958936526,0.0007561110000000003,1.1728210000000001,6.068791000000001,7.248513946,0.0007177779999999999,0.418801,3.0645510000000002,3.492488385,3.8333000000000204e-05,0.7540200000000001,3.00424,3.7560255609999995,both_correct
ro_ddee_3,DDEE,3,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,model_switch,resident_same_model,resident_same_model,True,True,12.145071868,-8,0,-8,0.0,9.205264212,1.805654,0.9385219999999996,11.873219141000002,9.204348475,0.380718,-0.06390300000000004,9.444895568,0.000915737,1.424936,1.002425,2.428323573,both_correct
ro_ddee_3,DDEE,3,1,large,error,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,False,False,9.373448750999998,-52,0,-52,-0.025906846699296104,0.536367718000001,0.06420200099999995,8.664976,9.265867553,0.536367718000001,0.06420200099999995,8.664976,9.265867553,0,0,0,0,neither_correct
ro_ddee_3,DDEE,3,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,True,True,-3.5793340899999997,0,0,0,-0.025906846699296104,0.00045578299999999997,-0.057010000000000005,-3.546245,-3.6140963600000005,0.00045578299999999997,-0.057010000000000005,-3.546245,-3.6140963600000005,0,0,0,0,both_correct
ro_ddee_3,DDEE,3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,3.611769431999999,0,0,0,-0.025906846699296104,-0.00044233499999999943,-0.03682199999999991,3.653621000000001,3.6077641409999996,9.647499999999995e-05,0.02291500000000002,1.3064550000000006,1.31805524,-0.0005388099999999998,-0.05973699999999993,2.347166,2.2897089009999996,both_correct
ro_ddee_3,DDEE,3,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,model_switch,resident_same_model,resident_same_model,True,True,8.769985088,0,0,0,0.38545999289006916,9.203273135,1.092648,-1.7075020000000007,8.512075414000002,9.203530974,0.085509,-1.7598150000000001,7.446420832000001,-0.0002578389999999997,1.007139,0.05231299999999983,1.065654582,both_correct
ro_ddee_3,DDEE,3,1,replay,error,ok,qwen3:1.7b,qwen3:1.7b,cold_start,cold_start,,False,False,-3.846103831999997,-52,0,-52,-0.025906846699296104,-1.9733253220000009,0.06261600099999987,-2.003268000000002,-3.9154466079999963,-1.9733253220000009,0.06261600099999987,-2.003268000000002,-3.9154466079999963,0,0,0,0,neither_correct
ro_ddee_3,DDEE,3,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,cold_start,True,True,-4.336543575,0,0,0,-0.025906846699296104,-9.899299999999991e-05,-0.08609,-4.26753,-4.365275993,-9.899299999999991e-05,-0.08609,-4.26753,-4.365275993,0,0,0,0,both_correct
ro_ddee_3,DDEE,3,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,4.94761295,0,13,13,-0.025906846699296104,0.0029073650000000003,1.19889,3.542287000000001,4.841106379,0.0001502309999999998,0.091756,0.23951900000000048,0.35384479400000046,0.002757134,1.107134,3.302768,4.487261585,both_correct
ro_ddee_3,DDEE,3,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,model_switch,model_switch,resident_same_model,True,True,2.9865748659999998,0,13,13,0.0,-0.011662086999999488,1.518021,1.3009089999999996,2.8924190780000014,-0.014264241999999427,0.03148200000000001,-0.04133600000000004,-0.028067910999999057,0.002602155,1.486539,1.342245,2.920486989,both_correct
ro_eded_1,EDED,1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,True,True,0.0501191479999985,0,0,0,0.0,-0.05279935400000113,0.013805000000000012,0.029404999999999903,-0.0073674589999992435,-0.05279935400000113,0.013805000000000012,0.029404999999999903,-0.0073674589999992435,0,0,0,0,both_correct
ro_eded_1,EDED,1,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,model_switch,resident_same_model,cold_start,True,False,42.457585864,20,0,20,-0.41136683958936526,26.664538608999997,0.7384660000000001,14.887728,42.292655264000004,26.664538608999997,0.7384660000000001,14.887728,42.292655264000004,0,0,0,0,adaptive_only_correct
ro_eded_1,EDED,1,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,model_switch,True,False,3.463146487,-6,0,-6,-0.41136683958936526,-0.0001668529999999998,0.403657,3.058987,3.4657025729999997,-0.0001668529999999998,0.403657,3.058987,3.4657025729999997,0,0,0,0,adaptive_only_correct
ro_eded_1,EDED,1,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,False,False,16.856011893,4,0,4,-0.41136683958936526,0.00031523900000000014,0.7632329999999998,15.986231000000002,16.823732092,-7.961799999999962e-05,0.36580199999999996,13.910018,14.302401206999999,0.0003948570000000002,0.397431,2.076213,2.521330885,neither_correct
ro_eded_1,EDED,1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,cold_start,cold_start,,True,True,-34.433986144,-25,0,-25,0.41136683958936526,-13.659344984999999,-0.42305899999999996,-20.403002,-34.485653137,-13.659344984999999,-0.42305899999999996,-20.403002,-34.485653137,0,0,0,0,both_correct
ro_eded_1,EDED,1,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,model_switch,resident_same_model,cold_start,True,True,26.634971536000002,2,0,2,0.0,26.664632115,0.29950700100000005,-0.49291900000000055,26.464086067000004,26.664632115,0.29950700100000005,-0.49291900000000055,26.464086067000004,0,0,0,0,both_correct
ro_eded_1,EDED,1,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,model_switch,True,True,-4.0418686159999995,-39,0,-39,0.0,6.489600000000005e-05,0.023148000000000002,-4.077791999999999,-4.05287852,6.489600000000005e-05,0.023148000000000002,-4.077791999999999,-4.05287852,0,0,0,0,both_correct
ro_eded_1,EDED,1,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,False,False,4.369124153000001,-12,0,-12,0.0,0.0006053890000000004,-0.2837200000000002,4.635373000000001,4.364794988,0.0003134470000000001,-0.234564,3.751975,3.513748047,0.00029194200000000033,-0.04915600000000009,0.8833980000000001,0.8510469409999999,neither_correct
ro_eded_1,EDED,1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,True,True,0.04408464499999987,0,0,0,0.0,-0.0192849810000002,-0.043134000000000006,0.0650949999999999,0.003631612000001283,-0.0192849810000002,-0.043134000000000006,0.0650949999999999,0.003631612000001283,0,0,0,0,both_correct
ro_eded_1,EDED,1,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,model_switch,model_switch,cold_start,True,True,5.239993545000004,6,0,6,0.023954719303319272,2.569339624999998,-0.08015699999999992,2.7416750000000008,5.228748948000003,2.569339624999998,-0.08015699999999992,2.7416750000000008,5.228748948000003,0,0,0,0,both_correct
ro_eded_1,EDED,1,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,model_switch,True,True,-11.6466304,0,0,0,0.023954719303319272,0.00098687,0.053667999999999993,-11.712432999999999,-11.650790727,0.00098687,0.053667999999999993,-11.712432999999999,-11.650790727,0,0,0,0,both_correct
ro_eded_1,EDED,1,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,False,False,3.0796672900000015,0,17,17,0.023954719303319272,0.003066407,0.5996629999999998,2.225322000000002,2.978252068999998,0.00023168600000000004,-0.06992100000000001,-0.3226849999999999,-0.3275944300000013,0.002834721,0.669584,2.548007,3.305846499,neither_correct
ro_eded_1,EDED,2,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,True,True,-2.496379514999999,0,0,0,0.0,-2.383570701,-0.15306399999999998,-0.02231100000000008,-2.560625998000001,-2.383570701,-0.15306399999999998,-0.02231100000000008,-2.560625998000001,0,0,0,0,both_correct
ro_eded_1,EDED,2,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,model_switch,resident_same_model,cold_start,False,False,50.021593627,7,0,7,-0.38545999289006916,24.322990291,0.924361,24.494104,49.784286521000006,24.322990291,0.924361,24.494104,49.784286521000006,0,0,0,0,neither_correct
ro_eded_1,EDED,2,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,model_switch,True,False,8.791128301,-6,0,-6,-0.38545999289006916,0.011569084,0.5483439999999999,8.229174,8.796216835,0.011569084,0.5483439999999999,8.229174,8.796216835,0,0,0,0,adaptive_only_correct
ro_eded_1,EDED,2,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,True,False,11.112600357,4,0,4,-0.38545999289006916,0.0006321529999999999,0.6170010000000001,10.474413,11.096360699,0.0001766700000000003,0.30778300000000003,6.839299,7.168364059,0.000455483,0.309218,3.6351139999999997,3.92799664,adaptive_only_correct
ro_eded_1,EDED,2,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,cold_start,cold_start,,True,True,-20.87138655,-25,0,-25,0.36150899453539453,-13.028468159,-0.41965899999999995,-7.447964000000001,-20.901208815,-13.028468159,-0.41965899999999995,-7.447964000000001,-20.901208815,0,0,0,0,both_correct
ro_eded_1,EDED,2,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,model_switch,resident_same_model,cold_start,False,True,46.166468875999996,-11,0,-11,-0.023950998354674624,24.322808247999998,0.540173,21.047801999999997,45.946393324,24.322808247999998,0.540173,21.047801999999997,45.946393324,0,0,0,0,comparator_only_correct
ro_eded_1,EDED,2,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,model_switch,True,True,2.4119375649999997,-16,0,-16,-0.023950998354674624,0.010281404000000001,0.23615399999999998,2.185854,2.4241579919999996,0.010281404000000001,0.23615399999999998,2.185854,2.4241579919999996,0,0,0,0,both_correct
ro_eded_1,EDED,2,4,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,0.3031800310000001,-18,0,-18,-0.023950998354674624,0.0011793659999999994,-0.29199299999999995,0.5725509999999989,0.28782764299999997,0.0003774850000000001,-0.201169,-0.13477899999999998,-0.32922281799999986,0.000801881,-0.09082400000000002,0.7073299999999998,0.6170504609999998,both_correct
ro_eded_1,EDED,2,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,True,True,-0.06833766899999993,0,0,0,0.0,0.012014799999999326,-0.0013400000000000079,-0.06919700000000006,-0.06142212600000008,0.012014799999999326,-0.0013400000000000079,-0.06919700000000006,-0.06142212600000008,0,0,0,0,both_correct
ro_eded_1,EDED,2,2,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,model_switch,model_switch,cold_start,False,True,9.037637113999999,-7,0,-7,0.09971987765363832,-0.09804462800000024,0.13617400000000002,8.854205,8.938880668000003,-0.09804462800000024,0.13617400000000002,8.854205,8.938880668000003,0,0,0,0,comparator_only_correct
ro_eded_1,EDED,2,3,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,model_switch,True,True,-0.9587915769999995,0,0,0,0.09971987765363832,0.010373661,-0.03979200000000005,-0.9191529999999997,-0.9482364800000003,0.010373661,-0.03979200000000005,-0.9191529999999997,-0.9482364800000003,0,0,0,0,both_correct
ro_eded_1,EDED,2,4,replay,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,resident_same_model,True,True,0.849983267999999,0,17,17,0.09971987765363832,0.0011921659999999997,0.4134730000000001,0.20270399999999889,0.741796213999999,-0.00147242,-0.104929,-3.885714000000001,-3.920314027,0.002664586,0.518402,4.088418,4.662110241,both_correct
ro_eded_1,EDED,3,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,cold_start,cold_start,,True,True,0.10252820500000048,0,0,0,0.0,0.10186942500000029,-0.014940000000000009,-0.03695000000000015,0.05139219399999995,0.10186942500000029,-0.014940000000000009,-0.03695000000000015,0.05139219399999995,0,0,0,0,both_correct
ro_eded_1,EDED,3,2,small,ok,ok,qwen3:1.7b,qwen3:0.6b,model_switch,resident_same_model,cold_start,False,False,27.252877492,7,0,7,-0.38545999289006916,22.617252506,0.6815829999999999,3.741454,27.040147244,22.617252506,0.6815829999999999,3.741454,27.040147244,0,0,0,0,neither_correct
ro_eded_1,EDED,3,3,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,model_switch,True,False,1.7844772940000002,-6,0,-6,-0.38545999289006916,0.0008185269999999999,0.353726,1.415865,1.76783575,0.0008185269999999999,0.353726,1.415865,1.76783575,0,0,0,0,adaptive_only_correct
ro_eded_1,EDED,3,4,small,ok,ok,qwen3:1.7b,qwen3:0.6b,resident_same_model,resident_same_model,resident_same_model,True,False,8.023473003,4,0,4,-0.38545999289006916,0.001173118,0.676274001,7.353171,8.004583399000001,0.0011104110000000002,0.358283001,4.9045119999999995,5.242443399,6.270699999999995e-05,0.31799099999999997,2.448659,2.76214,adaptive_only_correct
ro_eded_1,EDED,3,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,cold_start,cold_start,,True,True,-24.632620040000003,-29,0,-29,0.38545999289006916,-13.264853832999998,-0.37386499999999995,-11.024664,-24.664611197,-13.264853832999998,-0.37386499999999995,-11.024664,-24.664611197,0,0,0,0,both_correct
ro_eded_1,EDED,3,2,large,ok,ok,qwen3:1.7b,qwen3:1.7b,model_switch,resident_same_model,cold_start,False,True,22.003675546,-7,0,-7,0.0,22.617190537,0.24623999999999996,-1.062443,21.794394296,22.617190537,0.24623999999999996,-1.062443,21.794394296,0,0,0,0,comparator_only_correct
ro_eded_1,EDED,3,3,large,ok,ok,qwen3:1.7b,qwen3:1.7b,resident_same_model,resident_same_model,model_switch,True,True,-1.0919732989999997,-10,0,-10,0.0,0.0011587120000000001,0.008913000000000004,-1.11457,-1.1089785410000004,0.0011587120000000001,0.008913000000000004,-1.11457,-1.1089785410000004,0,0,0,0,both_correct
