attempt_directory,sequence_id,pattern,arm,repetition,id,index,status,wall_seconds,workload_label,actual_generator,selected_model_size,model_size_decision_source,memory_decision_source,residency_before,residency_after,residency_condition,previous_actual_generator,following_turn_of_transition,following_small_return,return_to_small,output_tokens,prompt_tokens,model_digest,loaded_bytes,gpu_allocated_bytes,gpu_allocation_fraction,context_length,routing_inclusive_seconds,deterministic_routing_inclusive_seconds,memory_classifier_inclusive_seconds,compute_classifier_inclusive_seconds,model_transition_inclusive_seconds,unload_request_inclusive_seconds,eviction_verification_inclusive_seconds,memory_classifier_calls,compute_classifier_calls,generation_calls,unaccounted_seconds,other_instrumented_seconds,deterministic_routing_and_bookkeeping_seconds,answer_generation_seconds,eviction_seconds,residency_audit_seconds,validation_seconds,quality_label,correct,memory_classifier_seconds,retrieval_seconds
ro_dddd_3_r3_replay,ro_dddd_3,DDDD,replay,3,ro_dddd_3_t1,1,ok,33.640532477,D,qwen3:1.7b,large,lightweight_large,policy_personal,[],"[""qwen3:1.7b""]",cold_start,,,False,False,62,416,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1059145646,0.6384910054646055,2048,0.013242668,0.0,0.0,0.0,0.037403993,0.012729489,0.007748284,0,0,1,0.004657211,0.042220491,0.013242668,33.440026291,0.020477773,0.007816055,0.026367872,incorrect,False,,0.085724116
ro_dddd_3_r3_replay,ro_dddd_3,DDDD,replay,3,ro_dddd_3_t2,2,ok,9.158493096,D,qwen3:1.7b,large,lightweight_large,policy_personal,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,75,408,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1059145646,0.6384910054646055,2048,0.014476526,0.0,0.0,0.0,0.004283707,0.0,0.0,0,0,1,0.004435457,0.032228299,0.014476526,9.005798306,,0.006973796,0.015169545,complete,True,,0.079411167
ro_dddd_3_r3_replay,ro_dddd_3,DDDD,replay,3,ro_dddd_3_t3,3,ok,10.03288555,D,qwen3:1.7b,large,lightweight_large,policy_personal,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,74,485,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1059145646,0.6384910054646055,2048,0.015096937,0.0,0.0,0.0,0.00742426,0.0,0.0,0,0,1,0.004445099,0.043307437,0.015096937,9.8652258,,0.006701713,0.012255776,complete,True,,0.085852788
ro_dddd_3_r3_replay,ro_dddd_3,DDDD,replay,3,ro_dddd_3_t4,4,error,8.227566843,D,qwen3:1.7b,large,lightweight_large,policy_personal,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,,,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,1059145646,0.6384910054646055,2048,0.015695081,0.0,0.0,0.0,0.005287181,0.0,0.0,0,0,1,0.005893207,0.033400774,0.015695081,8.077000101,,0.008315554,0.009842856,technical_failure,False,,0.07741927
ro_dddd_3_r3_small,ro_dddd_3,DDDD,small,3,ro_dddd_3_t1,1,ok,11.571694554,D,qwen3:0.6b,small,fixed_generator,policy_personal,[],"[""qwen3:0.6b""]",cold_start,,,False,False,65,416,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.020499789,0.011104212,0.0,0.0,0.004843256,0.0,0.0,0,0,1,0.004497647,0.041892998,0.020499789,11.401626649,,0.007606018,0.015922243,partial,False,,0.07964921
ro_dddd_3_r3_small,ro_dddd_3,DDDD,small,3,ro_dddd_3_t2,2,ok,2.381785009,D,qwen3:0.6b,small,fixed_generator,policy_personal,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,75,408,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.01979961,0.008006725,0.0,0.0,0.007984835,0.0,0.0,0,0,1,0.004524464,0.035032028,0.01979961,2.213163236,,0.010371283,0.01275098,complete,True,,0.086143408
ro_dddd_3_r3_small,ro_dddd_3,DDDD,small,3,ro_dddd_3_t3,3,ok,3.134140412,D,qwen3:0.6b,small,fixed_generator,policy_personal,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,105,485,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.012903442,0.004566771,0.0,0.0,0.007165335,0.0,0.0,0,0,1,0.006215263,0.039976186,0.012903442,2.973487953,,0.007120078,0.019962096,incorrect,False,,0.074475394
ro_dddd_3_r3_small,ro_dddd_3,DDDD,small,3,ro_dddd_3_t4,4,ok,2.822186766,D,qwen3:0.6b,small,fixed_generator,policy_personal,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,91,457,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.015706749,0.004598386,0.0,0.0,0.005390103,0.0,0.0,0,0,1,0.005682317,0.033670331,0.015706749,2.670734858,,0.007885326,0.012620138,partial,False,,0.075887047
ro_ddee_1_r1_adaptive,ro_ddee_1,DDEE,adaptive,1,ro_ddee_1_t1,1,ok,45.134750134,D,qwen3:1.7b,large,lightweight_large,policy_general,[],"[""qwen3:1.7b""]",cold_start,,,False,False,46,334,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.031126138,0.018108044,0.0,0.0,0.041196458,0.016073651,0.009096714,0,0,1,0.005007484,0.0264958,0.031126138,45.033714193,0.025170365,0.007259294,0.00597686,complete,True,,
ro_ddee_1_r1_adaptive,ro_ddee_1,DDEE,adaptive,1,ro_ddee_1_t2,2,ok,23.710938749,D,qwen3:1.7b,large,lightweight_large,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,59,422,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,7.381929496,0.011610225,7.347936539,0.0,0.011739165,0.0,0.0,1,0,1,0.007748283,0.021959727,0.033992957,16.287378948,,0.013736053,0.005114904,incorrect,False,7.341007877,
ro_ddee_1_r1_adaptive,ro_ddee_1,DDEE,adaptive,1,ro_ddee_1_t3,3,ok,23.655082447,E,qwen3:1.7b,large,lightweight_resident,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,26,491,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,6.443521518,0.009891369,6.412161673,0.0,0.010441856,0.0,0.0,1,0,1,0.00453842,0.021036953,0.031359845,17.171702524,,0.015841051,0.005356865,incorrect,False,6.405246789,
ro_ddee_1_r1_adaptive,ro_ddee_1,DDEE,adaptive,1,ro_ddee_1_t4,4,ok,13.569767068,E,qwen3:0.6b,small,lightweight_small,resident_model,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,False,True,25,556,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,2.396444744,0.008807467,2.36524118,0.0,0.256142715,0.017616213,0.210462795,1,0,1,0.004363612,0.021348238,0.031203564,10.906229058,0.228079008,0.017601641,0.004866731,incorrect,False,2.356075216,
ro_ddee_1_r1_large,ro_ddee_1,DDEE,large,1,ro_ddee_1_t1,1,ok,61.996477041,D,qwen3:1.7b,large,fixed_generator,policy_general,[],"[""qwen3:1.7b""]",cold_start,,,False,False,46,334,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.477630321,0.170900517,0.0,0.0,0.084347933,0.0,0.0,0,0,1,0.005985159,0.266366048,0.477630321,61.231660184,,0.008576602,0.006258727,complete,True,,
ro_ddee_1_r1_large,ro_ddee_1,DDEE,large,1,ro_ddee_1_t2,2,ok,36.073090316,D,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,59,422,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,5.386698282,0.004528537,5.368158357,0.0,0.009156219,0.0,0.0,1,0,1,0.005652641,0.022280661,0.018539925,30.644262146,,0.014335383,0.00631406,incorrect,False,5.3617055,
ro_ddee_1_r1_large,ro_ddee_1,DDEE,large,1,ro_ddee_1_t3,3,ok,12.658265436,E,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,26,491,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,9.039317014,0.004189179,9.017307292,0.0,0.011857528,0.0,0.0,1,0,1,0.004177043,0.020157239,0.022009722,3.581994136,,0.01463316,0.00572128,incorrect,False,9.009572856,
ro_ddee_1_r1_large,ro_ddee_1,DDEE,large,1,ro_ddee_1_t4,4,ok,11.719770929,E,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,28,528,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,4.039212222,0.006728432,4.019505542,0.0,0.01127444,0.0,0.0,1,0,1,0.003545094,0.022764764,0.01970668,7.641674921,,0.018227651,0.005280805,incorrect,False,4.008571014,
ro_ddee_1_r1_replay,ro_ddee_1,DDEE,replay,1,ro_ddee_1_t1,1,ok,30.138891913,D,qwen3:1.7b,large,lightweight_large,policy_general,[],"[""qwen3:1.7b""]",cold_start,,,False,False,46,334,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.014240906,0.0,0.0,0.0,0.040891989,0.015051158,0.008800465,0,0,1,0.005384613,0.031321232,0.014240906,30.051488629,0.023851623,0.006464102,0.006140808,complete,True,,
ro_ddee_1_r1_replay,ro_ddee_1,DDEE,replay,1,ro_ddee_1_t2,2,ok,6.541204801,D,qwen3:1.7b,large,lightweight_large,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,85,422,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.01574884,0.0,0.0,0.0,0.004805328,0.0,0.0,0,0,1,0.00376872,0.02651889,0.01574884,6.48267082,,0.008076337,0.004421194,incorrect,False,,
ro_ddee_1_r1_replay,ro_ddee_1,DDEE,replay,1,ro_ddee_1_t3,3,ok,2.569664945,E,qwen3:1.7b,large,lightweight_resident,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,26,491,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.013526039,0.0,0.0,0.0,0.005207537,0.0,0.0,0,0,1,0.004842,0.023556084,0.013526039,2.514946083,,0.006929289,0.00586545,incorrect,False,,
ro_ddee_1_r1_replay,ro_ddee_1,DDEE,replay,1,ro_ddee_1_t4,4,ok,10.863960954,E,qwen3:0.6b,small,lightweight_small,resident_model,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,False,True,25,556,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.017284227,0.0,0.0,0.0,0.214068696,0.0167557,0.173648776,0,0,1,0.004719168,0.021687137,0.017284227,10.617012367,0.190404476,0.007989663,0.004863916,incorrect,False,,
ro_ddee_1_r1_small,ro_ddee_1,DDEE,small,1,ro_ddee_1_t1,1,ok,11.512345242,D,qwen3:0.6b,small,fixed_generator,policy_general,[],"[""qwen3:0.6b""]",cold_start,,,False,False,50,362,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.023901642,0.013859526,0.0,0.0,0.005133425,0.0,0.0,0,0,1,0.007512547,0.030963563,0.023901642,11.436128539,,0.007409204,0.006429747,complete,True,,
ro_ddee_1_r1_small,ro_ddee_1,DDEE,small,1,ro_ddee_1_t2,2,ok,2.717060505,D,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,60,450,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.948164517,0.004758038,0.927094369,0.0,0.011733936,0.0,0.0,1,0,1,0.004622721,0.028772408,0.021070148,1.724108605,,0.027022642,0.004840318,incorrect,False,0.906623663,
ro_ddee_1_r1_small,ro_ddee_1,DDEE,small,1,ro_ddee_1_t3,3,ok,1.487504713,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,18,520,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.763603827,0.005234418,0.743914161,0.0,0.010782155,0.0,0.0,1,0,1,0.006506872,0.021003308,0.019689666,0.681052978,,0.014792506,0.005967888,complete,True,0.738491495,
ro_ddee_1_r1_small,ro_ddee_1,DDEE,small,1,ro_ddee_1_t4,4,ok,1.28812648,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,18,549,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.562671689,0.004684552,0.542447719,0.0,0.013535091,0.0,0.0,1,0,1,0.004221866,0.023047701,0.02022397,0.683735232,,0.019157588,0.006711377,complete,True,0.531028746,
ro_ddee_1_r2_adaptive,ro_ddee_1,DDEE,adaptive,2,ro_ddee_1_t1,1,ok,35.428810279,D,qwen3:1.7b,large,lightweight_large,policy_general,[],"[""qwen3:1.7b""]",cold_start,,,False,False,46,334,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,0.037244104,0.020156825,0.0,0.0,0.041108605,0.014846324,0.00830369,0,0,1,0.006364796,0.028876565,0.037244104,35.317592315,0.023150014,0.00902731,0.006555175,complete,True,,
ro_ddee_1_r2_adaptive,ro_ddee_1,DDEE,adaptive,2,ro_ddee_1_t2,2,ok,24.479565408,D,qwen3:1.7b,large,lightweight_large,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,59,422,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,8.175634296,0.013111565,8.139959737,0.0,0.012333731,0.0,0.0,1,0,1,0.005640179,0.022937798,0.035674559,16.263324032,,0.016342685,0.005008944,incorrect,False,8.130637211,
ro_ddee_1_r2_adaptive,ro_ddee_1,DDEE,adaptive,2,ro_ddee_1_t3,3,ok,11.302771848,E,qwen3:1.7b,large,lightweight_resident,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,27,491,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826258,896972881,0.5407274430786109,2048,4.069062193,0.008834434,4.041938956,0.0,0.010591521,0.0,0.0,1,0,1,0.004677599,0.023741482,0.027123237,7.186883494,,0.017598012,0.008041909,incorrect,False,4.034706115,
ro_ddee_1_r2_adaptive,ro_ddee_1,DDEE,adaptive,2,ro_ddee_1_t4,4,ok,17.656547316,E,qwen3:0.6b,small,lightweight_small,resident_model,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,False,True,27,557,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,5.279159732,0.010075428,5.246734802,0.0,0.279061417,0.062496256,0.190973596,1,0,1,0.005313632,0.02645961,0.03242493,12.074608661,0.253469852,0.01912334,0.007738851,incorrect,False,5.23740844,
ro_ddee_1_r2_large,ro_ddee_1,DDEE,large,2,ro_ddee_1_t1,1,ok,38.8213142,D,qwen3:1.7b,large,fixed_generator,policy_general,[],"[""qwen3:1.7b""]",cold_start,,,False,False,46,334,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.022674675,0.013731122,0.0,0.0,0.006589689,0.0,0.0,0,0,1,0.004598948,0.029309704,0.022674675,38.746905031,,0.011704215,0.006121627,complete,True,,
ro_ddee_1_r2_large,ro_ddee_1,DDEE,large,2,ro_ddee_1_t2,2,ok,26.827801052,D,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,59,422,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,4.902445159,0.007518698,4.877808916,0.0,0.009426166,0.0,0.0,1,0,1,0.004478811,0.026352848,0.024636243,21.879106183,,0.021687687,0.004869778,incorrect,False,4.866669502,
ro_ddee_1_r2_large,ro_ddee_1,DDEE,large,2,ro_ddee_1_t3,3,ok,12.501372037,E,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,26,491,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,4.824642858,0.00516141,4.806005043,0.0,0.014557041,0.0,0.0,1,0,1,0.003785909,0.024627365,0.018637815,7.633938235,,0.016778349,0.005225413,incorrect,False,4.798378951,
ro_ddee_1_r2_large,ro_ddee_1,DDEE,large,2,ro_ddee_1_t4,4,ok,14.13592658,E,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,28,528,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,7.051106917,0.005408111,7.029437895,0.0,0.014996807,0.0,0.0,1,0,1,0.004378868,0.024384563,0.021669022,7.044838422,,0.015083723,0.004226444,incorrect,False,7.021345538,
ro_ddee_1_r2_replay,ro_ddee_1,DDEE,replay,2,ro_ddee_1_t1,1,ok,32.432760658,D,qwen3:1.7b,large,lightweight_large,policy_general,[],"[""qwen3:1.7b""]",cold_start,,,False,False,46,334,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.014522918,0.0,0.0,0.0,0.044533992,0.01252694,0.011936285,0,0,1,0.004199039,0.029706926,0.014522918,32.34553579,0.024463225,0.007216863,0.007115897,complete,True,,
ro_ddee_1_r2_replay,ro_ddee_1,DDEE,replay,2,ro_ddee_1_t2,2,ok,21.821429456,D,qwen3:1.7b,large,lightweight_large,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,85,422,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.019925505,0.0,0.0,0.0,0.005795411,0.0,0.0,0,0,1,0.004718458,0.024651546,0.019925505,21.758171513,,0.008018824,0.00594361,incorrect,False,,
ro_ddee_1_r2_replay,ro_ddee_1,DDEE,replay,2,ro_ddee_1_t3,3,ok,11.161318565,E,qwen3:1.7b,large,lightweight_resident,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,26,491,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.018082492,0.0,0.0,0.0,0.00580373,0.0,0.0,0,0,1,0.005478466,0.026082369,0.018082492,11.096048269,,0.008101452,0.007525517,incorrect,False,,
ro_ddee_1_r2_replay,ro_ddee_1,DDEE,replay,2,ro_ddee_1_t4,4,ok,10.84190422,E,qwen3:0.6b,small,lightweight_small,resident_model,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,False,True,27,557,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.015735262,0.0,0.0,0.0,0.225618689,0.012874504,0.18780223,0,0,1,0.004034933,0.021397864,0.015735262,10.587761083,0.200676734,0.007195323,0.005103021,incorrect,False,,
ro_ddee_1_r2_small,ro_ddee_1,DDEE,small,2,ro_ddee_1_t1,1,ok,10.681897066,D,qwen3:0.6b,small,fixed_generator,policy_general,[],"[""qwen3:0.6b""]",cold_start,,,False,False,50,362,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.023053432,0.012738285,0.0,0.0,0.006897138,0.0,0.0,0,0,1,0.008134037,0.02585582,0.023053432,10.60758757,,0.010452977,0.00681323,complete,True,,
ro_ddee_1_r2_small,ro_ddee_1,DDEE,small,2,ro_ddee_1_t2,2,ok,2.778845001,D,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,cold_start,False,False,60,450,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.847296777,0.006555168,0.825737221,0.0,0.010239397,0.0,0.0,1,0,1,0.005855482,0.022761925,0.021559556,1.890828792,,0.013866824,0.006268208,incorrect,False,0.817704214,
ro_ddee_1_r2_small,ro_ddee_1,DDEE,small,2,ro_ddee_1_t3,3,ok,1.375773915,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,18,520,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.603339836,0.005168053,0.582670087,0.0,0.010413999,0.0,0.0,1,0,1,0.00671652,0.024054634,0.020669749,0.729599143,,0.013111166,0.005132531,complete,True,0.576490172,
ro_ddee_1_r2_small,ro_ddee_1,DDEE,small,2,ro_ddee_1_t4,4,ok,1.300949375,E,qwen3:0.6b,small,fixed_generator,fixed_model,"[""qwen3:0.6b""]","[""qwen3:0.6b""]",resident_same_model,qwen3:0.6b,resident_same_model,False,False,18,549,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,0.594905295,0.006286417,0.569501469,0.0,0.013614809,0.0,0.0,1,0,1,0.005181461,0.024129645,0.025403826,0.662095613,,0.016138305,0.005819672,complete,True,0.562180853,
ro_ddee_1_r3_adaptive,ro_ddee_1,DDEE,adaptive,3,ro_ddee_1_t1,1,ok,33.004359478,D,qwen3:1.7b,large,lightweight_large,policy_general,[],"[""qwen3:1.7b""]",cold_start,,,False,False,46,334,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,0.028986915,0.013581284,0.0,0.0,0.037579502,0.014705852,0.007647805,0,0,1,0.006429524,0.031014979,0.028986915,32.901527115,0.022353657,0.007854758,0.00619253,complete,True,,
ro_ddee_1_r3_adaptive,ro_ddee_1,DDEE,adaptive,3,ro_ddee_1_t2,2,ok,14.96272928,D,qwen3:1.7b,large,lightweight_large,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,59,422,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,3.063717167,0.013567262,3.026856473,0.0,0.009003103,0.0,0.0,1,0,1,0.006238748,0.021168147,0.036860694,11.859689864,,0.014276579,0.005319905,incorrect,False,3.019175343,
ro_ddee_1_r3_adaptive,ro_ddee_1,DDEE,adaptive,3,ro_ddee_1_t3,3,ok,11.491015146,E,qwen3:1.7b,large,lightweight_resident,resident_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,resident_same_model,False,False,26,491,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658815773,976433971,0.5886331604106347,2048,5.227510562,0.154126436,4.857208104,0.0,0.094819819,0.0,0.0,1,0,1,0.010692398,0.088255311,0.370302458,6.14276744,,0.084334117,0.010339952,incorrect,False,4.78432347,
ro_ddee_1_r3_adaptive,ro_ddee_1,DDEE,adaptive,3,ro_ddee_1_t4,4,ok,16.198997334,E,qwen3:0.6b,small,lightweight_small,resident_model,"[""qwen3:1.7b""]","[""qwen3:0.6b""]",model_switch,qwen3:1.7b,resident_same_model,False,True,25,556,7df6b6e09427a769808717c0a93cadc4ae99ed4eb8bf5ca557c90846becea435,693423308,693423308,1.0,2048,3.015138029,0.013081253,2.969661884,0.0,0.249448121,0.016281177,0.196357156,1,0,1,0.006052013,0.026316729,0.045476145,12.926142637,0.212638333,0.017224479,0.004917233,incorrect,False,2.960229765,
ro_ddee_1_r3_large,ro_ddee_1,DDEE,large,3,ro_ddee_1_t1,1,ok,36.68823228,D,qwen3:1.7b,large,fixed_generator,policy_general,[],"[""qwen3:1.7b""]",cold_start,,,False,False,46,334,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,0.021242167,0.010072171,0.0,0.0,0.006539879,0.0,0.0,0,0,1,0.004515986,0.026018265,0.021242167,36.61824734,,0.010606955,0.007601567,complete,True,,
ro_ddee_1_r3_large,ro_ddee_1,DDEE,large,3,ro_ddee_1_t2,2,ok,18.705274948,D,qwen3:1.7b,large,fixed_generator,fixed_model,"[""qwen3:1.7b""]","[""qwen3:1.7b""]",resident_same_model,qwen3:1.7b,cold_start,False,False,85,422,8f68893c685c3ddff2aa3fffce2aa60a30bb2da65ca488b61fff134a4d1730e7,1658826259,936703426,0.5646784411073155,2048,3.571843734,0.004963796,3.551764514,0.0,0.009523913,0.0,0.0,1,0,1,0.00498806,0.02439212,0.02007922,15.090179406,,0.015503468,0.006050337,incorrect,False,3.544082337,
